Company_id,Event_name,event_datetime_pt,firstevent_tm,COA_CreationTime_Secs
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:151_chartofaccounts_chartofaccounts,08/01/20 13:46,08/01/20 13:46,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:13_chartofaccounts_chartofaccounts,08/01/20 13:45,08/01/20 13:45,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:84_chartofaccounts_chartofaccounts,08/01/20 13:30,08/01/20 13:30,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:86_chartofaccounts_chartofaccounts,08/01/20 13:23,08/01/20 13:23,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:1_chartofaccounts_chartofaccounts,08/01/20 13:18,08/01/20 13:18,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:38_chartofaccounts_chartofaccounts,08/01/20 13:18,08/01/20 13:18,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:6_chartofaccounts_chartofaccounts,08/01/20 13:18,08/01/20 13:18,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:5_chartofaccounts_chartofaccounts,08/01/20 13:17,08/01/20 13:17,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:101_chartofaccounts_chartofaccounts,08/01/20 13:17,08/01/20 13:17,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:126_chartofaccounts_chartofaccounts,08/01/20 13:15,08/01/20 13:15,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:113_chartofaccounts_chartofaccounts,08/01/20 13:15,08/01/20 13:15,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:159_chartofaccounts_chartofaccounts,08/01/20 13:14,08/01/20 13:15,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:156_chartofaccounts_chartofaccounts,08/01/20 13:14,08/01/20 13:14,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:166_chartofaccounts_chartofaccounts,08/01/20 13:14,08/01/20 13:14,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:142_chartofaccounts_chartofaccounts,08/01/20 13:13,08/01/20 13:14,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:141_chartofaccounts_chartofaccounts,08/01/20 13:13,08/01/20 13:13,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:104_chartofaccounts_chartofaccounts,08/01/20 13:10,08/01/20 13:10,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:162_chartofaccounts_chartofaccounts,08/01/20 13:08,08/01/20 13:08,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:159_chartofaccounts_register,01/01/20 12:43,01/01/20 12:43,5
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:179_chartofaccounts_chartofaccounts,03/04/20 11:55,03/04/20 11:55,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:13_chartofaccounts_chartofaccounts,08/01/20 13:55,08/01/20 13:55,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:145_chartofaccounts_chartofaccounts,08/01/20 13:22,08/01/20 13:22,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:75_chartofaccounts_chartofaccounts,08/01/20 13:21,08/01/20 13:21,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:105_chartofaccounts_chartofaccounts,08/01/20 13:20,08/01/20 13:20,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:34_chartofaccounts_chartofaccounts,08/01/20 13:20,08/01/20 13:20,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:36_chartofaccounts_chartofaccounts,08/01/20 13:20,08/01/20 13:20,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:26_chartofaccounts_chartofaccounts,08/01/20 13:19,08/01/20 13:19,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:107_chartofaccounts_chartofaccounts,08/01/20 13:19,08/01/20 13:19,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:155_chartofaccounts_chartofaccounts,08/01/20 13:19,08/01/20 13:19,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:100_chartofaccounts_chartofaccounts,08/01/20 13:17,08/01/20 13:17,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:127_chartofaccounts_chartofaccounts,08/01/20 13:17,08/01/20 13:17,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:2_chartofaccounts_chartofaccounts,08/01/20 13:15,08/01/20 13:15,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:146_chartofaccounts_chartofaccounts,08/01/20 13:15,08/01/20 13:15,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:144_chartofaccounts_chartofaccounts,08/01/20 13:14,08/01/20 13:14,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:143_chartofaccounts_chartofaccounts,08/01/20 13:14,08/01/20 13:14,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:164_chartofaccounts_chartofaccounts,08/01/20 13:09,08/01/20 13:09,6
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:1_chartofaccounts_chartofaccounts,18/03/20 12:34,18/03/20 12:34,7
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:166_chartofaccounts_chartofaccounts,19/02/20 10:02,19/02/20 10:02,7
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:143_chartofaccounts_chartofaccounts,11/02/20 14:06,11/02/20 14:06,7
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:137_chartofaccounts_chartofaccounts,08/01/20 13:56,08/01/20 13:57,7
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:78_chartofaccounts_chartofaccounts,08/01/20 13:28,08/01/20 13:28,7
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:11_chartofaccounts_chartofaccounts,08/01/20 13:24,08/01/20 13:24,7
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:114_chartofaccounts_chartofaccounts,04/07/20 9:50,04/07/20 9:50,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:144_chartofaccounts_chartofaccounts,11/02/20 14:12,11/02/20 14:12,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:24_chartofaccounts_chartofaccounts,08/01/20 13:48,08/01/20 13:48,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:87_chartofaccounts_chartofaccounts,08/01/20 13:47,08/01/20 13:47,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:17_chartofaccounts_chartofaccounts,08/01/20 13:47,08/01/20 13:47,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:13_chartofaccounts_chartofaccounts,08/01/20 13:40,08/01/20 13:41,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:150_chartofaccounts_chartofaccounts,08/01/20 13:39,08/01/20 13:39,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:162_chartofaccounts_chartofaccounts,08/01/20 13:38,08/01/20 13:38,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:31_chartofaccounts_chartofaccounts,08/01/20 14:04,08/01/20 14:04,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:161_chartofaccounts_chartofaccounts,08/01/20 13:28,08/01/20 13:28,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:32_chartofaccounts_chartofaccounts,08/01/20 13:25,08/01/20 13:25,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:97_chartofaccounts_chartofaccounts,08/01/20 13:22,08/01/20 13:22,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:161_chartofaccounts_chartofaccounts,08/01/20 13:20,08/01/20 13:20,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:139_chartofaccounts_chartofaccounts,08/01/20 13:15,08/01/20 13:16,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:164_chartofaccounts_chartofaccounts,08/01/20 13:12,08/01/20 13:12,8
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:157_chartofaccounts_chartofaccounts,08/01/20 13:48,08/01/20 13:48,9
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:18_chartofaccounts_chartofaccounts,08/01/20 13:47,08/01/20 13:47,9
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:41_chartofaccounts_chartofaccounts,08/01/20 13:44,08/01/20 13:44,9
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:79_chartofaccounts_chartofaccounts,08/01/20 13:37,08/01/20 13:37,9
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:12_chartofaccounts_chartofaccounts,08/01/20 13:36,08/01/20 13:36,9
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:76_chartofaccounts_chartofaccounts,08/01/20 13:34,08/01/20 13:34,9
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:22_chartofaccounts_chartofaccounts,08/01/20 13:29,08/01/20 13:29,9
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:31_chartofaccounts_chartofaccounts,08/01/20 13:25,08/01/20 13:25,9
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:77_chartofaccounts_chartofaccounts,08/01/20 13:25,08/01/20 13:25,9
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:26_chartofaccounts_chartofaccounts,08/01/20 13:39,08/01/20 13:39,10
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:152_chartofaccounts_chartofaccounts,08/01/20 13:37,08/01/20 13:37,10
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:160_chartofaccounts_chartofaccounts,15/07/20 14:08,15/07/20 14:09,11
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:43_chartofaccounts_chartofaccounts,08/01/20 13:50,08/01/20 13:50,11
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:137_chartofaccounts_chartofaccounts,08/01/20 13:36,08/01/20 13:36,11
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:30_chartofaccounts_chartofaccounts,08/01/20 13:25,08/01/20 13:25,11
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:83_chartofaccounts_chartofaccounts,08/01/20 13:21,08/01/20 13:21,11
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:179_chartofaccounts_chartofaccounts,03/04/20 11:55,03/04/20 11:55,12
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:11_chartofaccounts_chartofaccounts,08/01/20 13:24,08/01/20 13:24,12
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:176_chartofaccounts_chartofaccounts,08/01/20 14:17,08/01/20 14:18,13
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:170_chartofaccounts_chartofaccounts,08/01/20 13:50,08/01/20 13:50,14
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:154_chartofaccounts_chartofaccounts,08/01/20 13:38,08/01/20 13:38,14
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:162_chartofaccounts_chartofaccounts,08/01/20 13:08,08/01/20 13:08,14
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:160_chartofaccounts_register,01/01/20 13:51,01/01/20 13:51,14
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:179_chartofaccounts_chartofaccounts,03/04/20 11:54,03/04/20 11:55,15
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:181_chartofaccounts_register,04/07/20 12:48,04/07/20 12:48,16
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:171_chartofaccounts_chartofaccounts,08/01/20 13:51,08/01/20 13:51,16
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:145_chartofaccounts_chartofaccounts,08/01/20 13:22,08/01/20 13:22,16
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:169_chartofaccounts_chartofaccounts,08/01/20 13:46,08/01/20 13:46,17
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:140_chartofaccounts_chartofaccounts,08/01/20 13:42,08/01/20 13:42,17
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:22_chartofaccounts_chartofaccounts,08/01/20 13:33,08/01/20 13:33,17
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:97_chartofaccounts_chartofaccounts,08/01/20 13:53,08/01/20 13:53,18
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:167_chartofaccounts_chartofaccounts,08/01/20 13:24,08/01/20 13:24,18
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:31_chartofaccounts_chartofaccounts,08/01/20 13:26,08/01/20 13:26,19
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:168_chartofaccounts_chartofaccounts,08/01/20 13:44,08/01/20 13:44,20
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:165_chartofaccounts_chartofaccounts,08/01/20 8:40,08/01/20 8:41,21
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:161_chartofaccounts_chartofaccounts,08/01/20 13:27,08/01/20 13:27,21
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:172_chartofaccounts_chartofaccounts,08/01/20 13:56,08/01/20 13:56,23
111474011,accountcreatedclosemodal_coaaccountmodalflow.accountid:19_chartofaccounts_chartofaccounts,08/01/20 13:43,08/01/20 13:43,25
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
